Employee ID,First Name,Last Name,Gender,State,City,Education Level,Birthdate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating,Latitude,Longitude
00-12280898,Shannon,Carter,Male,Texas,Dallas,High School,13/03/1982,12/02/2017,02/12/2020,Marketing,Marketing Coordinator,116532.32,Excellent,32.7767,-96.797
00-60725040,Johnny,Bishop,Female,New York,Buffalo,Bachelor,15/10/1985,07/07/2020,06/10/2020,Marketing,Marketing Coordinator,57550.03,Good,42.8864,-78.8784
00-51534021,John,Wallace,Female,California,San Francisco,PhD,25/02/1966,17/07/2018,08/09/2020,Operations,Operations Analyst,96158.17,Excellent,37.7749,-122.4194
00-17137361,William,Lucas,Male,Texas,Austin,Bachelor,05/08/1986,21/02/2019,09/07/2025,Operations,Operations Analyst,80008.45,Excellent,30.2672,-97.7431
00-68798111,Jacob,Jones,Male,North Carolina,Charlotte,PhD,15/06/1999,18/01/2024,21/10/2021,Operations,Logistics Coordinator,88943.31,Excellent,35.2271,-80.8431
00-93810887,Kimberly,Hill,Male,Texas,Houston,PhD,23/04/1969,26/11/2021,,IT,Software Engineer,114543.62,Needs Improvement,29.7604,-95.3698
00-15625480,David,Berg,Male,Texas,Austin,High School,23/02/1992,17/07/2022,,Marketing,Content Strategist,96799.9,Satisfactory,30.2672,-97.7431
00-32690415,Alexandra,Thomas,Female,Texas,Houston,PhD,05/09/1997,15/09/2020,28/09/2021,Customer Service,Help Desk Technician,73538.14,Satisfactory,29.7604,-95.3698
00-99375542,Jeffrey,Sanchez,Male,Texas,Houston,Master,29/07/1988,04/07/2025,,Marketing,Marketing Coordinator,41623.64,Needs Improvement,29.7604,-95.3698
00-12974627,Julia,Wilson,Female,Texas,Dallas,Bachelor,15/05/1966,03/01/2022,23/09/2020,Finance,Financial Analyst,56580.56,Excellent,32.7767,-96.797
00-94510007,Eric,Thompson,Male,North Carolina,Charlotte,Bachelor,26/04/1978,10/06/2020,30/09/2021,HR,Recruiter,112929.11,Excellent,35.2271,-80.8431
00-51070190,Frederick,Wallace,Female,New York,Buffalo,Bachelor,09/02/1990,23/05/2018,,Operations,Inventory Specialist,113910.32,Excellent,42.8864,-78.8784
00-33260754,Kimberly,Christensen,Male,New York,New York City,High School,27/06/1968,26/08/2018,23/11/2022,Operations,Operations Analyst,60707.68,Needs Improvement,40.7128,-74.006
00-67978419,James,Hayes,Female,California,Los Angeles,High School,22/08/1976,22/02/2018,02/08/2024,Customer Service,Help Desk Technician,116049.09,Needs Improvement,34.0522,-118.2437
00-47688273,James,Murphy,Female,New York,New York City,Master,19/02/1975,14/09/2016,19/11/2020,HR,HR Specialist,92079.9,Needs Improvement,40.7128,-74.006
00-14888218,Luis,Rowland,Female,New York,New York City,Bachelor,27/05/1972,23/08/2023,08/09/2023,IT,Software Engineer,64805.2,Excellent,40.7128,-74.006
00-74142349,Joshua,Cooper,Male,North Carolina,Raleigh,High School,01/02/1990,21/10/2018,,HR,HR Specialist,61109.93,Good,35.7796,-78.6382
00-77518506,Frank,Arnold,Male,Texas,Austin,Master,02/11/1976,10/02/2016,28/12/2022,IT,Network Analyst,108411.45,Good,30.2672,-97.7431
00-85649948,Desiree,Pratt,Female,North Carolina,Charlotte,Master,06/08/2001,26/05/2016,10/08/2022,Finance,Accounts Payable Specialist,78921.85,Excellent,35.2271,-80.8431
00-15916404,Shawn,Olson,Male,Texas,Austin,PhD,12/06/1994,08/05/2016,,IT,Software Engineer,109983.05,Good,30.2672,-97.7431
00-63568316,Rodney,Daniels,Female,North Carolina,Raleigh,High School,22/01/1995,14/07/2017,24/05/2025,HR,HR Specialist,73499.34,Excellent,35.7796,-78.6382
00-72568050,Jill,Riggs,Male,New York,Rochester,High School,20/09/1964,20/10/2019,07/07/2023,IT,System Administrator,92448.81,Excellent,43.1566,-77.6088
00-15087293,Cody,Gilmore,Female,Texas,Austin,Master,08/05/1983,09/08/2019,20/07/2022,Operations,Inventory Specialist,64102.13,Good,30.2672,-97.7431
00-40577721,Michael,Foster,Male,New York,New York City,Master,31/12/1988,31/10/2017,09/08/2023,IT,Network Analyst,62652.66,Good,40.7128,-74.006
00-66297948,Angela,Duran,Male,New York,Rochester,Master,24/05/1984,14/07/2024,28/04/2023,Operations,Operations Analyst,91928.98,Satisfactory,43.1566,-77.6088
00-90624399,Andrew,Davis,Male,California,San Diego,PhD,09/03/1985,11/07/2022,23/11/2023,Customer Service,Help Desk Technician,41458.13,Good,32.7157,-117.1611
00-25141156,Michael,Mcmillan,Male,Texas,Dallas,High School,14/11/1990,04/05/2021,13/12/2023,IT,Network Analyst,110773.33,Excellent,32.7767,-96.797
00-48362717,Meghan,Lowery,Male,Texas,Dallas,PhD,04/02/1978,09/12/2022,,HR,Training Coordinator,60171.79,Good,32.7767,-96.797
00-97556671,James,Mitchell,Female,New York,Rochester,PhD,15/11/1976,09/02/2016,02/08/2023,Operations,Inventory Specialist,56449.57,Needs Improvement,43.1566,-77.6088
00-23225118,Natasha,Todd,Female,Texas,Dallas,Bachelor,17/03/1983,17/04/2023,24/02/2023,IT,Network Analyst,78226.83,Satisfactory,32.7767,-96.797
00-60871495,Andrea,Ryan,Male,California,San Francisco,Master,15/12/1985,15/12/2017,24/04/2023,Marketing,Marketing Coordinator,65125.29,Good,37.7749,-122.4194
00-84611700,Larry,Haynes,Male,California,San Francisco,PhD,25/02/1965,21/06/2018,28/04/2021,Marketing,SEO Specialist,112428.18,Excellent,37.7749,-122.4194
00-39155228,Shannon,Walker,Female,Texas,Houston,High School,22/03/2002,14/12/2015,08/10/2024,IT,System Administrator,75691.26,Good,29.7604,-95.3698
00-77952962,Cynthia,Dickson,Female,Texas,Austin,Master,22/02/1998,11/09/2018,16/09/2021,HR,Recruiter,40953.26,Good,30.2672,-97.7431
00-43833163,Steven,Valenzuela,Female,New York,New York City,Bachelor,24/09/1989,15/10/2024,,Finance,Accounts Payable Specialist,86517.59,Needs Improvement,40.7128,-74.006
00-85499502,Leah,Robinson,Female,California,San Diego,Master,26/10/1992,05/05/2018,19/09/2023,Marketing,Content Strategist,69854.98,Satisfactory,32.7157,-117.1611
00-90404850,Carol,Hall,Male,Texas,Dallas,High School,10/10/1998,22/10/2022,27/06/2024,Finance,Financial Analyst,113623.11,Good,32.7767,-96.797
00-49807764,Kevin,Wolf,Male,New York,Buffalo,Bachelor,28/11/2002,09/07/2024,17/07/2023,IT,Software Engineer,43778.09,Satisfactory,42.8864,-78.8784
00-99560895,Andrew,Brown,Female,Texas,Dallas,Bachelor,21/07/1992,25/03/2025,,Customer Service,Customer Support Specialist,94160.26,Needs Improvement,32.7767,-96.797
00-55450019,Juan,Rogers,Male,California,Los Angeles,Bachelor,07/11/1995,25/07/2020,,Finance,Accountant,91702.78,Satisfactory,34.0522,-118.2437
00-32981025,Kristen,Smith,Male,North Carolina,Raleigh,Master,10/09/1968,21/05/2017,,IT,Software Engineer,76082.56,Needs Improvement,35.7796,-78.6382
00-28327179,David,Sharp,Female,New York,New York City,Bachelor,22/06/1971,28/06/2019,,Marketing,SEO Specialist,100650.3,Good,40.7128,-74.006
00-86412606,Sean,Molina,Male,California,Los Angeles,High School,16/09/1988,06/11/2018,17/12/2020,Finance,Accounts Payable Specialist,48135.89,Good,34.0522,-118.2437
00-81691258,Shane,Espinoza,Female,California,San Diego,High School,17/09/1987,11/08/2025,,Operations,Inventory Specialist,49683.77,Needs Improvement,32.7157,-117.1611
00-47712610,Andrew,Kennedy,Male,New York,Buffalo,Bachelor,06/01/1983,23/09/2023,,Operations,Inventory Specialist,102778.86,Excellent,42.8864,-78.8784
00-97398161,Barbara,Scott,Male,New York,New York City,High School,28/10/1965,29/11/2017,,Finance,Financial Analyst,66597.14,Good,40.7128,-74.006
00-48134644,Casey,Cannon,Male,Texas,Austin,PhD,22/02/1974,04/12/2020,02/06/2022,IT,Software Engineer,68718.63,Satisfactory,30.2672,-97.7431
00-35032801,Jose,Butler,Female,Texas,Austin,Bachelor,25/10/1989,13/07/2017,24/06/2023,HR,HR Specialist,63569.11,Needs Improvement,30.2672,-97.7431
00-52832763,Joshua,Delacruz,Female,California,San Francisco,High School,09/06/1978,09/07/2019,,Finance,Accounts Payable Specialist,71612.11,Excellent,37.7749,-122.4194
00-69344832,Sara,Heath,Female,California,San Diego,High School,06/05/1988,29/07/2019,,Customer Service,Customer Support Specialist,76146.96,Good,32.7157,-117.1611
00-61066816,Christopher,Conley,Female,North Carolina,Raleigh,Master,26/04/1975,23/04/2025,24/11/2022,Marketing,Content Strategist,119100.16,Excellent,35.7796,-78.6382
00-12396898,Ashlee,Palmer,Female,North Carolina,Charlotte,Master,07/12/1997,31/05/2022,10/06/2021,Marketing,Content Strategist,67657.2,Satisfactory,35.2271,-80.8431
00-20015584,Scott,Haney,Male,Texas,Houston,PhD,01/04/1971,29/08/2016,,Customer Service,Help Desk Technician,111561.33,Satisfactory,29.7604,-95.3698
00-21598863,David,Villarreal,Male,New York,New York City,Master,19/04/1987,10/07/2019,15/01/2021,IT,Software Engineer,103045.23,Good,40.7128,-74.006
00-58826866,Kenneth,Moreno,Female,Texas,Dallas,Master,27/12/1988,28/12/2016,15/02/2021,Operations,Operations Analyst,119458.88,Good,32.7767,-96.797
00-79839900,Kelsey,Bowen,Male,California,San Francisco,PhD,19/03/2000,17/02/2018,24/11/2024,Marketing,Marketing Coordinator,103168.66,Needs Improvement,37.7749,-122.4194
00-84320927,Peter,Campbell,Male,New York,New York City,Bachelor,31/05/1971,22/01/2023,02/11/2024,HR,Recruiter,118675.28,Needs Improvement,40.7128,-74.006
00-41847965,Matthew,Simon,Female,New York,New York City,Bachelor,11/03/1983,07/02/2021,15/09/2020,HR,Recruiter,72050.44,Good,40.7128,-74.006
00-91703941,Stuart,Brown,Female,Texas,Dallas,Master,29/08/1985,01/03/2016,03/07/2022,HR,Training Coordinator,59366.12,Satisfactory,32.7767,-96.797
00-50939118,William,Green,Female,California,Los Angeles,High School,17/06/1989,15/09/2023,06/10/2023,Marketing,Content Strategist,119129.65,Satisfactory,34.0522,-118.2437
00-63959482,Joan,Gibbs,Female,California,Los Angeles,Bachelor,28/07/1978,18/10/2016,09/12/2023,IT,Software Engineer,71575.26,Satisfactory,34.0522,-118.2437
00-87419431,Marc,Vazquez,Male,New York,Buffalo,High School,21/08/1967,16/05/2019,,Customer Service,Help Desk Technician,88529.92,Excellent,42.8864,-78.8784
00-32746816,Michael,Walker,Female,New York,Rochester,PhD,24/06/1993,01/08/2016,12/05/2022,Operations,Inventory Specialist,43254.06,Satisfactory,43.1566,-77.6088
00-91535832,Ashley,Fisher,Male,California,Los Angeles,PhD,21/06/1990,13/03/2019,19/03/2022,Finance,Accounts Payable Specialist,83431.92,Needs Improvement,34.0522,-118.2437
00-40517278,Amanda,Moore,Female,New York,Rochester,Bachelor,23/12/1988,29/07/2020,,HR,Recruiter,40024.41,Satisfactory,43.1566,-77.6088
00-57930694,Shelby,Harvey,Male,North Carolina,Raleigh,Bachelor,08/08/1974,27/12/2022,12/12/2021,Customer Service,Help Desk Technician,59730.78,Excellent,35.7796,-78.6382
00-52770859,Daniel,Hill,Male,New York,Buffalo,Master,20/11/1992,10/11/2018,16/02/2023,Operations,Inventory Specialist,58168.86,Satisfactory,42.8864,-78.8784
00-75143833,Alyssa,Walters,Female,New York,Rochester,PhD,30/10/1983,16/07/2020,17/06/2021,Marketing,Marketing Coordinator,71495.94,Satisfactory,43.1566,-77.6088
00-70127732,Gabrielle,Herrera,Female,North Carolina,Charlotte,Bachelor,30/07/1993,04/06/2016,23/06/2023,IT,System Administrator,43220.53,Excellent,35.2271,-80.8431
00-61818563,Karen,Luna,Female,North Carolina,Raleigh,Bachelor,22/06/1974,07/08/2021,,Marketing,Marketing Coordinator,116362.39,Needs Improvement,35.7796,-78.6382
00-69040941,Bailey,Washington,Female,Texas,Austin,PhD,04/11/1997,20/09/2020,02/04/2022,HR,HR Specialist,113042.51,Good,30.2672,-97.7431
00-61966094,Abigail,Ochoa,Male,New York,Rochester,Master,01/03/1985,30/10/2018,,IT,Software Engineer,68979.47,Excellent,43.1566,-77.6088
00-43372909,Michael,Gillespie,Male,North Carolina,Raleigh,PhD,21/11/1969,18/01/2024,19/08/2020,HR,Recruiter,74632.74,Needs Improvement,35.7796,-78.6382
00-75548827,Renee,Williams,Male,New York,Buffalo,Master,24/12/1985,01/11/2024,12/12/2023,IT,Software Engineer,75982.32,Excellent,42.8864,-78.8784
00-23723512,Bryan,Spencer,Female,North Carolina,Charlotte,Bachelor,09/05/1981,24/04/2022,03/09/2023,Marketing,Marketing Coordinator,105809.24,Satisfactory,35.2271,-80.8431
00-42902615,Aaron,Freeman,Female,North Carolina,Raleigh,Bachelor,19/08/1969,17/02/2025,,Marketing,Content Strategist,103428.7,Needs Improvement,35.7796,-78.6382
00-17170017,Christopher,Howard,Male,California,Los Angeles,Master,11/03/1983,19/04/2017,27/05/2021,Finance,Financial Analyst,86969.84,Needs Improvement,34.0522,-118.2437
00-78000904,Isabella,Powell,Female,Texas,Austin,PhD,01/10/1973,13/04/2021,12/09/2022,Marketing,Marketing Coordinator,114154.35,Good,30.2672,-97.7431
00-54125164,John,Ferguson,Male,California,San Diego,PhD,05/09/1972,23/03/2023,24/12/2021,Marketing,Content Strategist,44843.41,Needs Improvement,32.7157,-117.1611
00-65471360,Sara,Bond,Male,Texas,Austin,Master,11/08/1991,26/08/2015,09/04/2022,Finance,Accounts Payable Specialist,85105.32,Needs Improvement,30.2672,-97.7431
00-96876854,Nathan,Cohen,Male,California,San Francisco,Bachelor,11/02/1978,10/11/2022,,HR,Recruiter,62820.51,Satisfactory,37.7749,-122.4194
00-84718326,John,Snyder,Male,North Carolina,Greensboro,Bachelor,10/03/1986,08/10/2024,23/08/2020,Finance,Accounts Payable Specialist,78545.49,Good,36.0726,-79.792
00-68212705,Stephanie,Gregory,Male,Texas,Houston,PhD,22/10/1970,23/08/2019,20/07/2021,IT,Network Analyst,65801.52,Good,29.7604,-95.3698
00-37307741,Cynthia,Hudson,Male,North Carolina,Raleigh,Master,10/12/1970,10/05/2022,07/07/2024,Marketing,SEO Specialist,97583.86,Good,35.7796,-78.6382
00-87665341,Heather,Williams,Male,California,San Diego,High School,18/07/2002,13/09/2017,17/07/2024,HR,Recruiter,81323.46,Good,32.7157,-117.1611
00-12606266,Cathy,Oconnor,Male,Texas,Austin,Bachelor,18/08/1986,08/03/2023,,Finance,Financial Analyst,67032.32,Needs Improvement,30.2672,-97.7431
00-81433034,Rachel,Boyd,Male,North Carolina,Greensboro,Master,05/11/1984,04/08/2016,06/09/2020,HR,Training Coordinator,77128.42,Excellent,36.0726,-79.792
00-70269289,John,Hart,Female,North Carolina,Raleigh,PhD,16/07/2001,06/04/2023,06/02/2025,HR,HR Specialist,56328.61,Needs Improvement,35.7796,-78.6382
00-77089709,Isabella,Cook,Male,California,Los Angeles,Master,28/10/1985,21/05/2017,,IT,Network Analyst,52370.7,Satisfactory,34.0522,-118.2437
00-78625923,Paul,Mcneil,Female,California,Los Angeles,PhD,10/02/1987,15/05/2019,,Marketing,SEO Specialist,105740.36,Excellent,34.0522,-118.2437
00-28588608,Dustin,Glenn,Male,New York,Buffalo,High School,12/05/1968,21/07/2016,,Operations,Logistics Coordinator,56461.1,Good,42.8864,-78.8784
00-96910956,Katelyn,Lopez,Male,New York,Buffalo,High School,04/11/1978,01/01/2023,,Customer Service,Help Desk Technician,115561.81,Excellent,42.8864,-78.8784
00-52355537,Latoya,Waller,Female,Texas,Houston,Bachelor,11/05/2002,28/07/2020,15/04/2024,Customer Service,Help Desk Technician,41767.0,Excellent,29.7604,-95.3698
00-57825676,Erika,Stafford,Male,New York,Rochester,High School,15/12/1993,05/01/2022,,HR,HR Specialist,106733.14,Good,43.1566,-77.6088
00-76798552,Catherine,Johns,Female,California,San Diego,High School,15/06/1999,16/12/2015,07/02/2023,Customer Service,Help Desk Technician,87552.05,Excellent,32.7157,-117.1611
00-30763755,Jennifer,Tyler,Female,North Carolina,Raleigh,High School,28/04/1979,08/01/2023,18/08/2020,Finance,Financial Analyst,91020.06,Good,35.7796,-78.6382
00-46037290,Daniel,Kennedy,Female,California,San Diego,Master,02/08/2002,25/11/2023,18/08/2025,Finance,Accountant,118208.78,Satisfactory,32.7157,-117.1611
00-94134100,Lee,Morris,Male,New York,Buffalo,High School,23/02/1973,17/07/2020,22/12/2023,HR,HR Specialist,68225.92,Satisfactory,42.8864,-78.8784
00-42835942,Michele,Flores,Male,North Carolina,Raleigh,Bachelor,18/11/1965,13/01/2022,,Marketing,SEO Specialist,50993.39,Excellent,35.7796,-78.6382
00-13112089,Nicholas,Jensen,Female,North Carolina,Greensboro,Master,04/03/1981,30/12/2015,23/06/2025,Finance,Financial Analyst,41261.14,Needs Improvement,36.0726,-79.792
00-62020095,Benjamin,Spencer,Female,North Carolina,Greensboro,Bachelor,31/12/1982,14/02/2020,,IT,Software Engineer,93907.33,Excellent,36.0726,-79.792
00-60509872,Adrienne,Thomas,Male,North Carolina,Greensboro,Bachelor,28/12/1978,30/11/2023,26/12/2021,Finance,Financial Analyst,43333.48,Needs Improvement,36.0726,-79.792
00-24853164,Kristen,Bowman,Female,California,San Francisco,High School,01/08/2003,25/03/2019,,Marketing,Marketing Coordinator,60816.81,Excellent,37.7749,-122.4194
00-83227427,Belinda,Buckley,Female,New York,Buffalo,PhD,15/06/2003,25/07/2022,30/05/2023,IT,Software Engineer,100263.27,Good,42.8864,-78.8784
00-58584280,Marcus,Harrison,Female,California,San Diego,Master,12/09/1973,10/04/2016,17/09/2023,IT,Software Engineer,56288.56,Needs Improvement,32.7157,-117.1611
00-73659006,Stephen,Phillips,Female,North Carolina,Raleigh,Bachelor,01/10/1989,05/03/2018,,HR,Recruiter,48734.1,Needs Improvement,35.7796,-78.6382
00-31825511,Rachel,Gonzalez,Female,New York,New York City,PhD,03/11/1966,01/07/2018,10/07/2024,Customer Service,Help Desk Technician,118222.48,Excellent,40.7128,-74.006
00-33466387,Jonathan,Dawson,Female,North Carolina,Charlotte,PhD,23/10/1993,05/06/2020,10/04/2021,Marketing,Content Strategist,113973.38,Good,35.2271,-80.8431
00-63174417,Rachael,Ramirez,Female,New York,Buffalo,PhD,10/01/1986,07/03/2017,,HR,Recruiter,64340.11,Satisfactory,42.8864,-78.8784
00-91851571,William,Hopkins,Female,North Carolina,Charlotte,Master,31/03/1989,01/04/2025,04/02/2022,Marketing,SEO Specialist,71087.0,Excellent,35.2271,-80.8431
00-36146248,Justin,Austin,Female,North Carolina,Greensboro,Master,10/08/1989,03/05/2025,02/09/2022,Customer Service,Help Desk Technician,91784.13,Good,36.0726,-79.792
00-64320839,Kelly,Horton,Female,North Carolina,Charlotte,Bachelor,01/08/1966,30/09/2020,,Customer Service,Help Desk Technician,92107.44,Good,35.2271,-80.8431
00-32591898,Patricia,Moon,Male,California,Los Angeles,Master,22/10/1971,01/08/2024,21/05/2021,Operations,Operations Analyst,99780.54,Needs Improvement,34.0522,-118.2437
00-62808055,Jeffrey,Mathis,Male,California,Los Angeles,Bachelor,27/12/1994,11/01/2022,12/07/2025,IT,Network Analyst,92539.74,Good,34.0522,-118.2437
00-33282633,Melissa,Sanders,Male,Texas,Dallas,Bachelor,29/03/1986,14/02/2024,,Finance,Accounts Payable Specialist,116107.87,Good,32.7767,-96.797
00-29764811,Timothy,Smith,Female,New York,New York City,Bachelor,18/11/1982,14/03/2021,07/07/2024,Finance,Accountant,66153.85,Good,40.7128,-74.006
00-42746692,Destiny,Hayes,Female,California,San Diego,Master,30/07/1973,16/10/2023,02/06/2025,Marketing,SEO Specialist,87746.73,Needs Improvement,32.7157,-117.1611
00-41186412,Sue,Torres,Male,Texas,Houston,Master,20/04/2000,03/09/2022,06/06/2024,IT,System Administrator,108223.36,Satisfactory,29.7604,-95.3698
00-49466932,Stephanie,Rivera,Female,California,San Francisco,PhD,22/07/1978,11/01/2023,01/04/2023,Finance,Accountant,53830.1,Needs Improvement,37.7749,-122.4194
00-82267676,Jennifer,Alexander,Male,California,San Diego,High School,05/12/1975,12/09/2017,,IT,Network Analyst,97098.44,Good,32.7157,-117.1611
00-71252197,Christian,Flores,Male,Texas,Austin,PhD,07/04/1978,10/01/2017,,Operations,Inventory Specialist,59021.52,Satisfactory,30.2672,-97.7431
00-76159395,Cynthia,Cox,Female,Texas,Houston,Bachelor,10/08/1998,30/07/2021,06/04/2025,Finance,Accountant,68144.87,Satisfactory,29.7604,-95.3698
00-39895068,Theresa,Bryant,Female,Texas,Austin,Bachelor,29/11/1988,23/02/2021,,Finance,Financial Analyst,113952.66,Good,30.2672,-97.7431
00-31578023,Sophia,Thompson,Female,New York,Buffalo,PhD,10/08/2002,31/08/2020,13/05/2023,Finance,Accountant,40223.37,Excellent,42.8864,-78.8784
00-99183441,Brooke,Evans,Female,Texas,Dallas,High School,19/10/1978,02/03/2021,,HR,Recruiter,56430.45,Satisfactory,32.7767,-96.797
00-37520109,David,Sanchez,Female,Texas,Houston,PhD,01/06/2002,29/08/2017,,Marketing,SEO Specialist,90554.2,Satisfactory,29.7604,-95.3698
